coin,timeframe,futures,swing_length,stop_loss_multiplier,take_profit_multiplier,min_strength_ratio,trailing_stop_activation,trailing_stop_percent,violation_type,ob_search_window_frac,break_atr_mult,ob_min_sl_atr_mult,ob_min_sl_pct,risk_per_trade_percent,mean_test_sharpe,pooled_test_sharpe,pooled_test_roi,pooled_bh_sharpe,pooled_bh_roi,mean_test_roi,mean_test_profit_factor,mean_test_win_rate,mean_test_trades
ETHUSDT,15m,True,10,1.2,5,0.7,2.0,1.5,Close,0.5,0.1,1.0,0.0005,3,-0.1250212296653077,1.2516821822760356,32.648895188739004,0.4502079182066347,3.5841657693090925,3.814014560503363,1.3250347961012214,0.31025641025641026,14.0
ETHUSDT,15m,True,5,1.0,5,0.3,2.5,3.0,Close,0.5,0.2,1.0,0.0005,5,-0.30678208089869585,0.7264653021861815,-74.35532263728469,0.4502079182066347,3.5841657693090925,-47.285448579721844,0.9092239435765033,0.232435393118558,142.0
ETHUSDT,15m,True,30,1.5,6,0.4,1.5,2.0,Close,0.25,0.2,0.5,0.001,3,0.023346818360234778,0.9233176215879473,26.8819451146581,0.4502079182066347,3.5841657693090925,-2.858155872116148,1.1527859304854826,0.42063492063492064,31.0
ETHUSDT,15m,True,5,1.5,6,0.5,1.5,2.5,Close,0.5,0.1,0.5,0.001,3,1.0596856900675256,1.4550590295237336,55.399418786625546,0.4502079182066347,3.5841657693090925,20.83727308433269,1.0593824264382143,0.2986997635933806,69.0
ETHUSDT,15m,True,30,0.5,5,0.4,2.5,1.5,Close,0.25,0.1,1.0,0.0005,5,0.7976560966708863,0.21543760441168275,67.00317209601585,0.4502079182066347,3.5841657693090925,-13.335327747255434,0.9801580421153819,0.2438820912124583,60.0
ETHUSDT,1m,True,75,1.2,4,0.7,3.0,3.0,Close,0.5,0.1,1.0,0.001,2,,,,,,,,,
ETHUSDT,1m,True,75,0.5,5,0.5,1.5,2.0,Close,0.5,0.2,0.5,0.001,1,,,,,,,,,
ETHUSDT,15m,True,15,1.2,5,0.3,1.5,2.0,Wick,0.5,0.2,1.0,0.001,2,0.6771141750389963,1.0717417779821186,22.284987592751005,0.4502079182066347,3.5841657693090925,7.994457608324269,1.0653760334777593,0.3790735254511177,63.0
ETHUSDT,1m,True,15,0.7,4,0.4,1.5,1.5,Wick,0.25,0.1,1.0,0.0005,5,,,,,,,,,
ETHUSDT,15m,True,5,0.7,4,0.6,2.0,3.0,Wick,0.25,0.2,0.5,0.0005,5,-0.049877078524102864,0.3166243590259242,-105.0132875057528,0.4502079182066347,3.5841657693090925,-101.72447434757564,0.7016214569984209,0.2032967032967033,101.0
ETHUSDT,15m,True,100,0.5,6,0.4,3.0,1.5,Wick,0.5,0.1,1.0,0.0005,2,0.8612325786740844,0.7666408527964764,9.741098280045152,0.4502079182066347,3.5841657693090925,5.4392038501854625,1.2093565075712687,0.26136363636363635,19.0
ETHUSDT,15m,True,30,1.2,4,0.7,2.5,2.5,Close,0.25,0.1,1.0,0.0005,5,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,100,1.2,6,0.7,1.5,2.0,Wick,0.25,0.1,1.0,0.0005,5,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,30,1.0,6,0.4,2.5,3.0,Close,0.5,0.2,1.0,0.001,3,-0.037879034824983115,1.0265126296596747,45.08002909039013,0.4502079182066347,3.5841657693090925,-2.1838272212848686,1.1398884294888347,0.2509305210918114,41.0
ETHUSDT,15m,True,50,0.5,3,0.3,2.5,2.0,Wick,0.25,0.2,0.5,0.0005,1,0.056932070765816994,-0.08197401790193112,-2.5654528444751667,0.4502079182066347,3.5841657693090925,-0.5414503816352791,0.9787816872191853,0.2833333333333333,44.0
ETHUSDT,15m,True,20,0.7,6,0.3,1.5,3.0,Close,0.5,0.2,1.0,0.001,2,0.24354891564650338,1.0124462290003051,38.89885155275675,0.4502079182066347,3.5841657693090925,-6.133414578815302,0.9807056780883365,0.2941247582205029,91.0
ETHUSDT,15m,True,30,1.5,2,0.7,3.0,3.0,Wick,0.5,0.1,0.5,0.001,2,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,50,0.7,5,0.7,2.5,3.0,Wick,0.5,0.1,1.0,0.0005,3,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,1m,True,120,0.5,5,0.4,2.0,3.0,Wick,0.25,0.2,0.5,0.0005,2,,,,,,,,,
ETHUSDT,15m,True,50,0.7,3,0.3,1.5,2.5,Close,0.25,0.2,0.5,0.0005,3,0.8203192845009983,0.5227180056623685,6.650787304804434,0.4502079182066347,3.5841657693090925,8.216455671533474,1.0923481091398726,0.358974358974359,43.0
ETHUSDT,15m,True,15,1.2,2,0.5,2.5,2.5,Wick,0.5,0.1,1.0,0.0005,1,-1.4173693940290373,-0.12162035275369032,-2.7989795357081673,0.4502079182066347,3.5841657693090925,-6.436669703479267,0.8227142671384192,0.3241421568627451,49.0
ETHUSDT,1m,True,15,1.2,2,0.3,1.5,2.0,Wick,0.5,0.1,0.5,0.001,5,,,,,,,,,
ETHUSDT,15m,True,20,0.7,3,0.3,2.0,3.0,Close,0.5,0.1,1.0,0.001,5,1.0141597952287222,-1.26835809442926,116.56909152387536,0.4502079182066347,3.5841657693090925,0.3265088976605597,1.033248994883472,0.3008483676975945,96.0
ETHUSDT,15m,True,5,1.0,4,0.5,2.5,2.5,Wick,0.5,0.1,1.0,0.0005,2,-0.7746678291338973,0.9438260017618064,-29.686179277011515,0.4502079182066347,3.5841657693090925,-51.03587801376656,0.7513790241926901,0.20978789217852406,135.0
ETHUSDT,15m,True,10,0.5,4,0.3,2.0,1.5,Wick,0.25,0.1,0.5,0.001,1,-2.502033180673866,-0.12635413744591298,-21.393805559906596,0.4502079182066347,3.5841657693090925,-28.85431190396073,0.7712110818440834,0.24682875264270612,174.0
ETHUSDT,15m,True,100,1.2,4,0.5,2.0,2.0,Wick,0.5,0.1,1.0,0.0005,3,-1.5753204628678152,0.09553929572936795,-0.43630367992842367,0.4502079182066347,3.5841657693090925,-7.071583214853616,0.6855908590189788,0.2222222222222222,6.0
ETHUSDT,15m,True,100,1.5,2,0.6,3.0,1.5,Close,0.5,0.1,1.0,0.0005,1,-0.6935545459872967,0.012712940593842493,0.0,0.4502079182066347,3.5841657693090925,-0.5120359342915802,0.0,0.0,0.0
ETHUSDT,15m,True,120,1.0,2,0.4,2.0,2.0,Close,0.25,0.2,0.5,0.001,1,-1.2746742509685944,0.24035786051293864,1.3267776870646775,0.4502079182066347,3.5841657693090925,-3.504651932182091,0.7227802746638379,0.28525641025641024,12.0
ETHUSDT,1m,True,15,1.2,5,0.3,3.0,1.5,Wick,0.25,0.1,1.0,0.0005,2,,,,,,,,,
ETHUSDT,15m,True,100,1.2,5,0.4,2.5,2.5,Wick,0.25,0.2,1.0,0.001,2,-1.5230807956255676,0.3320025613780532,2.836443891193776,0.4502079182066347,3.5841657693090925,-10.522553889450743,0.6706224973137624,0.19999999999999998,13.0
ETHUSDT,15m,True,50,0.7,2,0.3,3.0,2.0,Close,0.25,0.2,1.0,0.0005,5,-0.2653268181755813,0.04801644202499765,-36.59881761083111,0.4502079182066347,3.5841657693090925,-26.75486029706658,0.821140697601668,0.3205128205128205,43.0
ETHUSDT,15m,True,100,0.5,2,0.7,2.5,1.5,Close,0.5,0.1,1.0,0.001,3,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,10,1.5,2,0.6,2.0,3.0,Close,0.25,0.2,1.0,0.0005,3,-0.06371204029096544,0.8342063147555887,20.710704211214924,0.4502079182066347,3.5841657693090925,-3.983289136714234,1.0174924105421295,0.37565308254963425,31.0
ETHUSDT,15m,True,100,0.7,2,0.3,2.5,2.5,Close,0.25,0.2,1.0,0.0005,1,-0.21955108339353208,0.10082850616271974,0.24073639790867674,0.4502079182066347,3.5841657693090925,-0.8618917662528535,0.9459476184189224,0.3340909090909091,21.0
ETHUSDT,15m,True,15,1.2,4,0.3,3.0,2.0,Close,0.25,0.2,1.0,0.001,5,2.048027687052352,0.5392704578254256,-17.250977844926254,0.4502079182066347,3.5841657693090925,44.25819877840394,1.2028173920482677,0.28000585480093676,58.0
ETHUSDT,15m,True,15,0.5,3,0.3,3.0,2.5,Close,0.5,0.1,0.5,0.0005,1,-4.047187902863757,0.5340927810319079,-6.82141560405582,0.4502079182066347,3.5841657693090925,-33.95837946801227,0.6853847638925281,0.21094736842105263,129.0
ETHUSDT,15m,True,50,0.7,3,0.3,3.0,1.5,Close,0.25,0.2,1.0,0.0005,2,-0.388670904236757,-0.17888857037693798,-10.661640382775769,0.4502079182066347,3.5841657693090925,-7.900807039080741,0.8756230037697167,0.2532051282051282,41.0
ETHUSDT,15m,True,10,0.5,2,0.4,2.0,1.5,Close,0.25,0.2,0.5,0.001,5,-0.5101998779629203,1.0816959327001627,-77.56960305280687,0.4502079182066347,3.5841657693090925,-81.16539795437542,0.7855187456112178,0.35494313210848644,131.0
ETHUSDT,15m,True,10,0.5,3,0.4,2.5,1.5,Wick,0.25,0.2,1.0,0.001,1,-3.132431673613718,-0.6629126112550222,-27.62553044909489,0.4502079182066347,3.5841657693090925,-27.84167231568004,0.6986084541148538,0.23057184750733137,128.0
ETHUSDT,15m,True,5,0.5,4,0.7,3.0,2.5,Wick,0.5,0.1,1.0,0.0005,1,-3.8094861676294416,-1.1425093415743708,-27.360720451613968,0.4502079182066347,3.5841657693090925,-24.22021970441694,0.43081915260582593,0.16230936819172115,52.0
ETHUSDT,15m,True,50,0.5,5,0.6,1.5,1.5,Close,0.25,0.2,1.0,0.001,2,2.330516479463641,1.580030504434942,13.529444717253607,0.4502079182066347,3.5841657693090925,9.426078212475414,3.1172590732040835,0.5,4.0
ETHUSDT,1m,True,20,1.5,5,0.7,2.0,2.0,Wick,0.5,0.1,0.5,0.0005,1,,,,,,,,,
ETHUSDT,15m,True,10,0.7,2,0.6,2.0,2.0,Wick,0.25,0.1,0.5,0.001,3,-0.2420086965633821,0.861503833695496,26.27978071710264,0.4502079182066347,3.5841657693090925,-6.033177884975167,1.010794457952317,0.381578947368421,37.0
ETHUSDT,15m,True,10,1.2,5,0.4,2.5,2.5,Wick,0.25,0.1,0.5,0.0005,3,2.391396099406952,1.6627357584668736,54.43135086383172,0.4502079182066347,3.5841657693090925,38.58027614071441,1.2918590272239174,0.32314814814814813,60.0
ETHUSDT,15m,True,30,0.7,3,0.5,2.5,3.0,Wick,0.5,0.1,1.0,0.0005,1,-1.2584490059227122,-0.8088648313094678,-7.504419193909016,0.4502079182066347,3.5841657693090925,-5.243916349630938,0.7415837909666916,0.2232620320855615,28.0
ETHUSDT,15m,True,20,1.5,6,0.4,2.0,3.0,Close,0.25,0.2,0.5,0.0005,5,1.4114439056935266,0.7325346816004383,12.463653655648395,0.4502079182066347,3.5841657693090925,23.67876086822552,1.15960264975925,0.3387458006718925,42.0
ETHUSDT,15m,True,75,1.5,5,0.3,3.0,3.0,Wick,0.25,0.2,1.0,0.001,2,-0.5967520296074799,-0.20124626032193274,-2.890847259152961,0.4502079182066347,3.5841657693090925,-2.855131554496979,0.7905107025676832,0.2857142857142857,10.0
ETHUSDT,15m,True,10,1.5,6,0.6,3.0,2.5,Wick,0.25,0.2,0.5,0.0005,3,2.1318851764281566,2.0397386853946893,60.69905264980514,0.4502079182066347,3.5841657693090925,31.90995647398353,1.6150760144983196,0.34457671957671954,27.0
ETHUSDT,15m,True,100,1.2,6,0.3,2.0,2.0,Wick,0.25,0.2,1.0,0.0005,2,-4.005707306265004,-0.17733048841584667,-10.987368718031284,0.4502079182066347,3.5841657693090925,-19.05314676778424,0.3132695652616057,0.13839285714285715,15.0
ETHUSDT,15m,True,120,1.5,2,0.5,3.0,2.5,Close,0.5,0.1,1.0,0.001,1,-3.7111383951376977,-0.20366974958345171,-1.6736358526069126,0.4502079182066347,3.5841657693090925,-4.697810246401549,0.08853750723767068,0.16666666666666666,5.0
ETHUSDT,15m,True,120,0.5,6,0.6,2.0,2.0,Close,0.5,0.1,1.0,0.0005,2,1.0208095678298443,0.042567325676317914,0.0,0.4502079182066347,3.5841657693090925,2.1606915681037693,inf,0.5,0.0
ETHUSDT,15m,True,5,1.5,3,0.5,2.0,1.5,Wick,0.25,0.2,1.0,0.0005,3,-0.8017154533553751,0.44489070182563206,-31.97273207849401,0.4502079182066347,3.5841657693090925,-41.09247909988573,0.8023961742035455,0.26467149871405193,92.0
ETHUSDT,15m,True,15,1.2,2,0.7,1.5,2.0,Close,0.5,0.2,1.0,0.0005,5,0.5430906545793645,0.8808615872007682,14.442814254075348,0.4502079182066347,3.5841657693090925,1.3608223219888895,2.1344430604674702,0.43333333333333335,4.0
ETHUSDT,15m,True,15,1.0,2,0.6,2.5,1.5,Wick,0.25,0.2,1.0,0.0005,5,1.7769335940180868,1.0144957818344673,25.38273792747508,0.4502079182066347,3.5841657693090925,25.05326762249683,1.5142849152663758,0.45833333333333337,17.0
ETHUSDT,15m,True,20,0.7,3,0.6,2.0,3.0,Wick,0.5,0.2,1.0,0.001,1,-1.0168931689936063,0.08222203351851118,0.1505676689115171,0.4502079182066347,3.5841657693090925,-1.8842407735337694,0.8223506570121402,0.2972027972027972,12.0
ETHUSDT,15m,True,100,0.7,2,0.4,3.0,2.5,Wick,0.25,0.2,1.0,0.001,5,-0.20427978044255568,-0.018479732897842917,-8.0169447447325,0.4502079182066347,3.5841657693090925,-6.41610330997036,0.8966280154187671,0.32291666666666663,18.0
ETHUSDT,15m,True,50,0.7,5,0.3,2.5,1.5,Close,0.25,0.1,0.5,0.0005,1,0.2547910205818787,0.23652960994934488,1.3988123383157474,0.4502079182066347,3.5841657693090925,0.8048033049425529,1.027539022134015,0.26013513513513514,40.0
ETHUSDT,15m,True,10,0.7,2,0.6,3.0,3.0,Wick,0.5,0.2,1.0,0.0005,3,-0.09103778053531486,0.9017712043178816,27.855215356823592,0.4502079182066347,3.5841657693090925,-4.291421588667198,1.039468799634826,0.36370656370656373,36.0
ETHUSDT,15m,True,20,1.5,4,0.3,2.0,2.0,Wick,0.25,0.2,1.0,0.0005,2,2.7222802409931255,1.557552223028647,28.168454448598933,0.4502079182066347,3.5841657693090925,22.05876958483248,1.5821176572509366,0.40078037904124864,31.0
ETHUSDT,15m,True,10,1.2,5,0.5,2.5,2.5,Wick,0.5,0.2,0.5,0.0005,3,1.7036944807327101,1.2226832641600192,38.149443500461835,0.4502079182066347,3.5841657693090925,26.97086396674137,1.2059754055930079,0.2955758962623951,63.0
ETHUSDT,15m,True,120,1.5,2,0.4,3.0,2.0,Wick,0.25,0.1,1.0,0.0005,1,-2.260446279399235,-0.17320201723258605,-1.7053758637422107,0.4502079182066347,3.5841657693090925,-4.672908835237985,0.33215050743634156,0.1875,8.0
ETHUSDT,15m,True,30,0.5,3,0.3,3.0,3.0,Close,0.5,0.1,1.0,0.001,5,1.142754445722202,1.8988284397367452,-33.62462099356486,0.4502079182066347,3.5841657693090925,-57.628041448986416,0.8112851295583668,0.2502164502164502,76.0
ETHUSDT,15m,True,10,1.2,2,0.4,3.0,2.0,Wick,0.25,0.2,1.0,0.0005,2,1.3280575089025835,-0.014429562787587988,-6.8741448612735265,0.4502079182066347,3.5841657693090925,9.657984217238706,1.1860021907935523,0.4073056573056573,72.0
ETHUSDT,15m,True,50,1.0,2,0.3,1.5,2.5,Wick,0.5,0.1,1.0,0.001,5,1.6148136016114996,1.1983127824179372,39.44452503871964,0.4502079182066347,3.5841657693090925,28.960602754443112,1.3186732766111045,0.4473684210526316,35.0
ETHUSDT,15m,True,5,0.5,4,0.5,2.5,2.5,Close,0.25,0.1,0.5,0.001,1,-2.290795856997443,-1.9294848076375348,-39.30742865423033,0.4502079182066347,3.5841657693090925,-23.99232159590075,0.7885487858861571,0.2352918043102092,159.0
ETHUSDT,15m,True,50,1.2,6,0.5,2.0,2.5,Wick,0.25,0.2,0.5,0.0005,3,1.2879052677525649,1.6284617175644192,30.125030800662078,0.4502079182066347,3.5841657693090925,10.377133085602726,1.8618030354864485,0.40931372549019607,14.0
ETHUSDT,15m,True,120,0.7,4,0.3,2.5,2.5,Wick,0.5,0.2,0.5,0.0005,1,-0.7128116595235651,0.4572683594823402,3.465367115347162,0.4502079182066347,3.5841657693090925,-2.4337225326406293,0.8207185751710848,0.2554945054945055,13.0
ETHUSDT,15m,True,30,1.2,5,0.6,2.5,2.0,Close,0.5,0.2,0.5,0.0005,1,-0.7246823227863609,0.025768469330535202,-0.12919657275631835,0.4502079182066347,3.5841657693090925,-2.0031905494289597,0.7647663062760757,0.29166666666666663,7.0
ETHUSDT,15m,True,5,0.7,6,0.4,2.5,3.0,Wick,0.5,0.1,1.0,0.0005,1,-2.4001638381587744,-0.40774726205641254,-35.4379984711839,0.4502079182066347,3.5841657693090925,-35.89781913618505,0.7617681194387174,0.1806282722513089,191.0
ETHUSDT,15m,True,15,0.5,2,0.3,3.0,1.5,Close,0.25,0.2,1.0,0.001,3,-0.12681510671604612,-1.6075555105311488,35.45946914344044,0.4502079182066347,3.5841657693090925,-40.987769286694146,0.8677404977138727,0.3435348837209302,127.0
ETHUSDT,15m,True,5,1.2,4,0.3,3.0,2.0,Wick,0.25,0.1,0.5,0.001,5,1.3753665234605474,1.0741342025401166,0.9794241618181149,0.4502079182066347,3.5841657693090925,28.65932042034184,1.0557646744831448,0.24566511387163564,125.0
ETHUSDT,15m,True,75,1.0,6,0.6,3.0,1.5,Close,0.5,0.1,1.0,0.001,2,1.6181839306044967,1.0547060260427645,8.01417255541477,0.4502079182066347,3.5841657693090925,5.901253557093678,3.7616395649481538,0.5833333333333333,2.0
ETHUSDT,15m,True,50,0.7,4,0.7,1.5,2.5,Close,0.5,0.2,0.5,0.0005,5,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,10,1.5,2,0.3,2.0,1.5,Wick,0.5,0.2,1.0,0.0005,2,1.253329572074634,0.5922536477837714,7.4455090317070605,0.4502079182066347,3.5841657693090925,5.920321511718225,1.4711679463527483,0.44047619047619047,45.0
ETHUSDT,15m,True,120,1.0,5,0.6,1.5,2.0,Wick,0.25,0.2,0.5,0.0005,1,1.0305085104703253,0.015163577955708806,0.0,0.4502079182066347,3.5841657693090925,0.7697436516084841,inf,0.5,0.0
ETHUSDT,15m,True,30,0.7,4,0.6,3.0,3.0,Close,0.25,0.1,1.0,0.001,5,-0.48563843938576656,0.5482703572219154,8.447862689869089,0.4502079182066347,3.5841657693090925,-13.441297475506406,1.059831400567965,0.20833333333333331,7.0
ETHUSDT,15m,True,120,1.2,2,0.6,2.5,3.0,Wick,0.5,0.2,0.5,0.0005,1,-0.6823713691523136,0.012863158252894637,0.0,0.4502079182066347,3.5841657693090925,-0.5125659767264396,0.0,0.0,0.0
ETHUSDT,15m,True,120,1.5,6,0.3,1.5,1.5,Close,0.25,0.1,0.5,0.0005,1,-3.3527056502241717,-0.1887050544247698,-2.270539549010755,0.4502079182066347,3.5841657693090925,-6.027636010337202,0.339489142568567,0.22916666666666666,10.0
ETHUSDT,15m,True,20,0.5,5,0.4,3.0,3.0,Wick,0.5,0.2,1.0,0.001,2,-1.5816262830997763,0.6731030371151409,9.472787010719784,0.4502079182066347,3.5841657693090925,-22.485934650433883,0.8308676402727371,0.17477477477477477,74.0
ETHUSDT,15m,True,30,1.5,4,0.7,3.0,2.5,Wick,0.25,0.2,0.5,0.001,2,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,15,1.5,2,0.4,2.0,2.0,Wick,0.5,0.1,0.5,0.0005,3,0.8298029216136565,1.251296313622383,31.814494746533416,0.4502079182066347,3.5841657693090925,12.27836804103879,1.1181368196347925,0.38756127450980393,41.0
ETHUSDT,15m,True,10,1.2,6,0.3,1.5,3.0,Close,0.25,0.2,1.0,0.0005,3,2.093279273178897,0.5747026238925681,-5.180663436761752,0.4502079182066347,3.5841657693090925,45.10560464309036,1.3037520159865523,0.3611111111111111,94.0
ETHUSDT,15m,True,15,0.5,4,0.3,1.5,2.0,Close,0.5,0.1,1.0,0.0005,3,1.2482580487106238,1.4850752134851375,-30.223870446626034,0.4502079182066347,3.5841657693090925,-107.54710723720572,0.6606789652494904,0.23095652173913042,131.0
ETHUSDT,15m,True,15,0.5,6,0.4,2.0,1.5,Close,0.5,0.2,1.0,0.001,1,-2.2866189239835224,0.09784315567456907,-7.08038670412523,0.4502079182066347,3.5841657693090925,-18.553988550384933,0.7586766008266332,0.23405940594059407,100.0
ETHUSDT,15m,True,120,1.2,4,0.5,3.0,2.5,Close,0.25,0.1,1.0,0.001,1,-3.2356810037795536,-0.15918069126615736,-1.5436376399194522,0.4502079182066347,3.5841657693090925,-4.872721835566217,0.12206612401432032,0.16666666666666666,5.0
ETHUSDT,15m,True,75,0.5,2,0.4,1.5,2.5,Close,0.5,0.1,0.5,0.0005,1,1.2346248699457945,0.9234243158325086,6.337448880107859,0.4502079182066347,3.5841657693090925,4.195585645264227,1.2955226590697992,0.4326788218793829,27.0
ETHUSDT,15m,True,5,1.2,4,0.3,1.5,2.5,Wick,0.5,0.2,1.0,0.0005,3,0.7699041768162467,0.10062919909977684,-55.418323348855594,0.4502079182066347,3.5841657693090925,0.37555205765252,1.0069358303001765,0.31891058581706067,139.0
ETHUSDT,15m,True,75,1.0,4,0.3,3.0,1.5,Close,0.25,0.2,1.0,0.0005,5,0.6242763143893675,1.3059650836216248,36.48757878186046,0.4502079182066347,3.5841657693090925,11.059715943637311,1.1485357177541187,0.29444444444444445,14.0
ETHUSDT,15m,True,50,0.5,6,0.4,2.5,3.0,Close,0.5,0.2,0.5,0.001,5,1.8252279616569984,1.2316386068010436,44.04060130879094,0.4502079182066347,3.5841657693090925,43.44350237789806,1.3174599179148052,0.28696646341463417,36.0
ETHUSDT,15m,True,15,1.5,6,0.3,3.0,2.0,Wick,0.5,0.2,0.5,0.0005,5,3.012944186083451,1.9372742066040978,96.46039444918061,0.4502079182066347,3.5841657693090925,72.98153594427689,1.8579285114291961,0.37012012012012013,27.0
ETHUSDT,15m,True,120,0.7,2,0.5,3.0,2.5,Wick,0.25,0.2,0.5,0.0005,3,-1.4639096400716296,0.13706366453396376,-0.26504913133747326,0.4502079182066347,3.5841657693090925,-8.14875436021639,0.6123914101379175,0.22916666666666666,5.0
ETHUSDT,15m,True,75,0.7,2,0.6,1.5,1.5,Close,0.25,0.1,0.5,0.001,3,1.8925458677830624,0.02820500195586709,-0.7053963318833667,0.4502079182066347,3.5841657693090925,5.468449129171787,inf,0.6666666666666666,2.0
ETHUSDT,15m,True,10,1.0,5,0.6,3.0,2.0,Wick,0.25,0.1,1.0,0.001,5,2.9654479114513976,2.3499221681687237,156.26798466456654,0.4502079182066347,3.5841657693090925,76.87655022092706,1.7087969579036923,0.30873015873015874,35.0
ETHUSDT,15m,True,50,1.5,2,0.7,3.0,3.0,Wick,0.25,0.1,0.5,0.001,5,0.0,0.0,0.0,0.4502079182066347,3.5841657693090925,0.0,0.0,0.0,0.0
ETHUSDT,15m,True,10,1.5,6,0.4,2.5,2.5,Wick,0.25,0.2,1.0,0.0005,5,2.64172763081627,1.3079267288010543,42.86323165296489,0.4502079182066347,3.5841657693090925,35.33047886229142,2.1969132139898515,0.3879310344827586,32.0
ETHUSDT,15m,True,20,0.5,6,0.5,3.0,1.5,Close,0.5,0.2,1.0,0.0005,3,-3.205174248921103,-1.4356603774377101,-74.78428533187727,0.4502079182066347,3.5841657693090925,-56.57149691543175,0.42890321911659585,0.11090225563909774,36.0
ETHUSDT,15m,True,10,0.5,4,0.7,3.0,2.0,Close,0.5,0.1,0.5,0.0005,2,1.489802575238653,2.3910093476382897,40.24283532311765,0.4502079182066347,3.5841657693090925,14.307139565515975,2.9675621823938316,0.3717948717948718,14.0
ETHUSDT,15m,True,20,0.7,2,0.7,1.5,2.0,Close,0.25,0.1,0.5,0.0005,3,-1.8481921441812088,-0.4664732188916641,-3.4748216814906847,0.4502079182066347,3.5841657693090925,-2.9116852670318605,0.3130190286591501,0.125,2.0
ETHUSDT,15m,True,5,1.5,4,0.5,2.0,2.0,Close,0.5,0.2,1.0,0.0005,5,0.8980378591699071,1.1615232546272145,39.03615693552136,0.4502079182066347,3.5841657693090925,10.151466527823219,0.9935376771171222,0.24711873492361297,66.0
ETHUSDT,15m,True,15,0.7,6,0.3,2.5,1.5,Close,0.25,0.2,1.0,0.001,2,-0.37281214738139656,1.0485438857114626,25.598815404795893,0.4502079182066347,3.5841657693090925,-25.67953380087276,0.8728109926894556,0.2255681818181818,111.0
ETHUSDT,15m,True,120,0.5,2,0.4,2.5,2.0,Close,0.5,0.2,0.5,0.0005,5,2.0364074997760935,1.3424876559242784,30.938839518885196,0.4502079182066347,3.5841657693090925,23.15355020656473,1.4747384196357427,0.4411764705882353,17.0
ETHUSDT,15m,True,120,1.2,3,0.4,2.5,2.0,Close,0.5,0.1,1.0,0.0005,3,-1.9117030803994095,0.4403313003530677,5.36046972054839,0.4502079182066347,3.5841657693090925,-13.5883193150635,0.6252241156632571,0.20833333333333334,11.0
ETHUSDT,15m,True,20,0.7,3,0.3,1.5,2.0,Wick,0.25,0.1,1.0,0.001,5,2.419260480210209,1.9757552806795886,54.69824480973974,0.4502079182066347,3.5841657693090925,-15.672696199722065,0.96697212778645,0.33953395339533954,100.0
ETHUSDT,15m,True,50,1.0,5,0.3,3.0,3.0,Close,0.25,0.1,0.5,0.0005,3,1.5495736165669012,1.8688885493812049,51.61739275754562,0.4502079182066347,3.5841657693090925,25.088831877679553,1.5001305907696216,0.30995475113122173,21.0
ETHUSDT,15m,True,5,1.0,4,0.5,3.0,1.5,Close,0.25,0.1,0.5,0.0005,1,-3.0273055980376453,0.003796764939096995,-25.2207249432991,0.4502079182066347,3.5841657693090925,-35.18506505094615,0.6775661471809469,0.1886991953785847,139.0
ETHUSDT,15m,True,50,0.7,6,0.3,1.5,1.5,Wick,0.5,0.1,1.0,0.001,5,0.9091075787041569,0.7550470145930762,12.826658847050041,0.4502079182066347,3.5841657693090925,10.71471408797306,1.0784884063166613,0.3717948717948718,43.0
ETHUSDT,15m,True,30,1.5,2,0.4,2.5,3.0,Wick,0.25,0.1,0.5,0.001,1,-0.13079679424482404,0.9429118450164373,11.529742301280512,0.4502079182066347,3.5841657693090925,-0.9001094033926567,1.2591881884319154,0.3768939393939394,28.0
ETHUSDT,15m,True,5,0.7,2,0.3,2.5,2.0,Close,0.25,0.2,1.0,0.0005,5,-1.4041892397473683,-1.90690434381343,-251.8562514064557,0.4502079182066347,3.5841657693090925,-176.76556021279148,0.7807970142669853,0.34509803921568627,267.0
ETHUSDT,15m,True,20,1.5,4,0.4,3.0,1.5,Wick,0.25,0.1,0.5,0.001,1,0.47230054913314323,0.9788105111459618,10.5231458421575,0.4502079182066347,3.5841657693090925,2.3707089722529235,1.1449744886484041,0.27713815789473684,35.0
ETHUSDT,15m,True,15,0.7,2,0.4,2.5,3.0,Close,0.5,0.1,0.5,0.0005,1,-1.8769605591002887,0.3226306123802356,1.98017390512603,0.4502079182066347,3.5841657693090925,-12.732884866928735,0.8376088406310235,0.3358072200842954,104.0
ETHUSDT,15m,True,5,1.2,6,0.4,2.0,2.0,Close,0.25,0.2,1.0,0.0005,1,-0.1646893392302517,0.04511105713001058,-3.956834194664279,0.4502079182066347,3.5841657693090925,-4.211779661669917,0.9589685925791209,0.261,142.0
